trans_date_trans_time,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
2019-01-09T16:41:19Z,Daugherty LLC,kids_pets,39.88,Pueblo,CO,38.2352,-104.66,151815,Further education lecturer,1988-01-04,346f16559c9729a6ea6431cee96cfa93,38.506873,-104.69351,0
2020-10-08T21:45:41Z,"Lang, Towne and Schuppe",kids_pets,134.66,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,1984-02-29,0a0f2d7e6264f53467498595e287314c,46.669027,-122.816991,0
2020-01-31T19:01:12Z,Schimmel-Olson,kids_pets,48.33,Helm,CA,36.4992,-120.0936,123,Early years teacher,1973-02-07,8a90d18ecc951df837a328168241d009,35.70442,-120.641106,0
2020-03-13T23:13:34Z,Kerluke-Abshire,shopping_net,899.68,Athena,OR,45.8289,-118.4971,1302,Dealer,1976-10-18,6d8f4d1cf0705e5dad49a62dbfad1d0c,46.314883,-117.944704,1
2020-04-19T19:30:56Z,Feil-Mo,health_fitness,1.75,Portland,OR,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,e8f8d7719daea17c30f3625c5f7bcdab,45.348246,-122.296176,0
2020-06-01T00:03:09Z,Bernhard Inc,gas_transport,45.82,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19,91fa3d383c45bbf0f7a4b8c74d20f903,40.216208,-98.148951,0
2019-07-29T19:50:45Z,"Windler, Goodwin and Kovacek",home,23.99,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,c397e627db104dfe6ef4c7a348186230,37.801863,-92.904425,0
2019-04-20T15:22:23Z,"Effertz, Welch and Schowalte",entertainment,11.92,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,1986-02-17,b08df1f32e118c386886e8c542a4a435,43.075929,-109.191596,0
2020-06-16T19:27:48Z,Terry Lt,home,185.53,Crownpoint,NM,35.7206,-108.0271,5662,IT consultant,1989-04-08,d50c87468f8dcd8028bb0eb49a66bec2,35.910814,-108.053981,0
2020-09-18T02:32:57Z,Pfeffer and Sons,shopping_pos,2.06,Nelson,NE,40.201,-98.0684,732,Television/film/video producer,1956-12-13,813bd4febbe7e17ebf5c490c564bc535,39.378568,-98.358861,0
2019-10-28T08:24:30Z,"Schumm, Bauch and Ondrick",grocery_pos,77.34,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,fe7ab4acf8da685c95b3491b55c08b5f,39.444862,-109.144954,0
2020-09-01T20:39:17Z,Barton LLC,kids_pets,62.47,Littleton,CO,39.5994,-105.0044,320420,Water engineer,1975-07-31,ed1035cc0e3736c31594c377ac0c12f3,38.693605,-105.369037,0
2019-07-28T03:01:57Z,Murray Lt,grocery_net,48.55,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,1987-05-19,2ed12d01b636b96e97ff9f479a4d85f4,38.719615000000005,-121.049888,0
2019-07-06T06:52:39Z,"Bernier, Streich and Jewess",grocery_net,47.04,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,327188b6103a8db3f49be292ba2d6f41,35.163416999999995,-106.277391,0
2019-04-07T16:15:42Z,Zboncak Lt,food_dining,56.78,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,26d29c6f5b78acd1e644138d1d764bdc,34.696161,-118.362356,0
2020-06-07T21:46:42Z,Lesch Lt,shopping_pos,4.8,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,3af45f816f0dbebc61e8fa6ddee3d02a,33.607215999999994,-117.950069,0
2020-12-20T23:31:47Z,Dickinson-Rempel,misc_pos,80.14,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,302c646d690f8feaa9f39974004332cd,36.665568,-105.104855,0
2020-06-10T13:37:49Z,"Hyatt, Russel and Gleichne",health_fitness,100.52,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,ab3493e1a214b72c44adfd742c25898b,32.765781,-110.872697,0
2019-01-07T19:11:56Z,Little-Gleichne,travel,2.34,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,cd148e1173d9ca8cb269426a4e60b0d5,32.314603000000005,-110.308859,0
2019-03-04T05:02:35Z,Runolfsson and Sons,grocery_net,53.78,Woods Cross,UT,40.8874,-111.9027,13983,Insurance broker,1979-08-14,84617c5640e8071960060d8e9ff341c9,40.50792,-112.818549,0
2020-04-20T19:02:57Z,"Bradtke, Torp and Bahringe",personal_care,35.32,Stayton,OR,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,201c61292dcdad9668c80c6fc2f0ea43,44.2817,-121.793866,0
2020-09-10T17:31:32Z,Bednar PLC,kids_pets,107.77,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,1988-10-26,3cd6c54dad872fa010cc95bbf6fdf0d6,38.21614,-92.028025,0
2019-08-19T21:29:18Z,Bahringer-Streich,food_dining,56.65,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,a6c6baff51926eb7503dc27314fed97b,43.996144,-109.835828,0
2020-03-02T06:44:47Z,Mraz-Herzog,gas_transport,83.83,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,7022eb7c1dfeef4b79f667a7aa2ca526,48.125568,-117.092422,0
2020-01-04T18:46:47Z,"Romaguera, Wehner and Tromp",kids_pets,77.49,Kirk,CO,39.6171,-102.4776,207,Network engineer,1955-12-04,f98b4b8ba54b0442d2fa9b2bdb64fec7,39.154292,-102.675135,0
2020-11-07T16:20:42Z,"Schumm, McLaughlin and Carte",food_dining,36.41,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,a58dd94e3653f32279f1eb48e3670cd2,37.131724,-121.633973,0
2019-07-22T05:50:38Z,Medhurst PLC,shopping_net,3.4,Parker,CO,39.5102,-104.7216,84861,Materials engineer,1932-03-10,73b562100cea5ae425ee0f25d8b87932,38.5981,-105.693608,0
2020-03-20T03:24:19Z,"Greenholt, Jacobi and Gleason",gas_transport,75.01,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,ad789e2bc601b860cd6ce5c6bff6482b,34.322,-118.200176,0
2019-10-05T11:15:00Z,Hermann and Sons,shopping_pos,5.39,Manley,NE,40.9207,-96.168,206,Human resources officer,1967-10-04,7702852abd48ecb8aca58b6e1707abbc,41.771486,-96.815451,0
2019-08-06T20:39:29Z,Eichmann-Kilback,home,66.87,June Lake,CA,37.7773,-119.0825,633,Health service manager,1927-09-09,2c5779e0c54728d196561311b4b71dfb,38.335429,-119.05781,0
2019-03-16T23:06:20Z,Reynolds-Schinne,misc_pos,126.05,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,1b704e498146ecb12bad9fadefa8f6d6,37.963753,-94.582379,0
2020-08-08T22:06:14Z,Pollich LLC,home,6.66,Freedom,WY,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,a2e2f381971a270ae299b8e9efa39ccd,42.411525,-111.902361,0
2020-11-16T22:43:21Z,Turner and Sons,shopping_pos,33.81,Independence,MO,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,13f12025c3c868dde4ba029a1e79dcd8,39.299393,-93.884094,0
2020-07-14T07:58:30Z,"Zieme, Bode and Dooley",gas_transport,68.92,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,a6c516b6c5f3436ab08c359a2b2e5eb3,42.156076,-108.688667,0
2020-12-09T08:05:18Z,"Christiansen, Goyette and Schamberge",gas_transport,54.38,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26,0f3f31d5c232523ea99975a0b9c01ef3,36.578647,-89.20195799999999,0
2020-11-01T08:35:14Z,Kris-Weimann,misc_net,2.33,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,1969-12-22,26d30e7f6be3c2005aac88377f7d7343,33.229746,-117.433984,0
2019-07-05T21:46:49Z,"Mante, Luettgen and Hackett",health_fitness,67.76,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,1984-02-29,7818f600725879d6ac3cfbaa7930cf06,47.766277,-122.198251,0
2019-12-05T16:29:04Z,Bruen-Yost,misc_pos,49.02,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,d3c9fe0a3d83607c833dad42513c750b,39.610753,-94.725244,0
2019-12-04T13:40:23Z,Flatley Group,misc_pos,7.79,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,42f1c9f3c50def527e69e0bfd9a7aed4,39.626392,-93.835624,0
2019-06-29T18:13:46Z,Padberg-Saue,home,90.37,Westerville,NE,41.4193,-99.3844,73,Product designer,1935-02-10,0e34b19d2411071a939b313a4430d259,40.804752,-100.191345,0
2020-03-21T08:08:05Z,McCullough LLC,misc_pos,6.22,Brainard,NE,41.1832,-96.9882,614,Associate Professor,1967-06-20,9af038871b7952cd213614ee48bbdc29,41.295631,-96.498013,0
2020-02-02T15:20:20Z,Bartoletti and Sons,personal_care,39.44,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,18586402f5f1179e76e2f1a167ed7ee6,43.367417,-115.613589,0
2019-11-27T05:54:21Z,Friesen Inc,shopping_pos,1270.73,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,1959-08-05,15616de0544368095b16985f5f3677c7,32.410845,-116.359254,0
2019-12-22T14:44:16Z,Padberg-Rogahn,entertainment,76.86,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,fe29696a1af50a7a4b3da97f2ab485e4,34.178346999999995,-117.426023,0
2020-01-28T04:47:28Z,Thiel PLC,misc_pos,6.47,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,1935-01-29,2f0511729ae00fef32dab5cef863147f,34.114403,-111.928253,0
2020-10-22T13:18:20Z,Greenholt Lt,health_fitness,75.87,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,2b55dfedf0c429c7e6de6958b4267929,40.525178,-93.337603,0
2019-04-27T14:33:40Z,Abbott-Steube,personal_care,15.72,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26,f2f1c554bdf3e03c669e498e72d46daa,36.809605,-89.86386999999999,0
2019-08-17T13:26:16Z,Beier-Hyatt,shopping_pos,148.45,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,1978-08-27,579de2896e2eee5eb9d83d3260632dc5,38.844317,-106.075632,0
2020-10-13T03:55:58Z,McGlynn-Heathcote,misc_net,136.42,Mound City,MO,40.1362,-95.2138,1631,Architect,1953-01-20,33ab2a28b635541489d3a4c17afcb6e0,39.865369,-95.448287,0
2019-10-12T10:50:46Z,"Boehm, Predovic and Reinge",misc_pos,32.53,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,1987-05-19,810d97ee70dff310bee83c14e2efacf5,39.378191,-120.65855,0
2019-07-23T12:32:56Z,Kihn-Fritsch,food_dining,26.98,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,1984-02-29,cd7d620d079ca75a5ace77a6d8eec16e,47.865231,-122.206581,0
2019-09-14T23:32:01Z,Boyer-Reichert,shopping_net,4.82,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,1981-10-24,4ef766b7d0beb29dc47e28eb9f219751,32.7932,-111.682954,0
2019-04-29T21:16:48Z,Schmidt and Sons,shopping_net,5.99,Littleton,CO,39.5994,-105.0044,320420,Water engineer,1975-07-31,f31ca72242afab4ce276f7153bc0dfb7,38.790257,-105.51098600000002,0
2019-03-05T08:01:28Z,Fisher-Schowalte,shopping_net,4.06,Cascade Locks,OR,45.67100000000001,-121.8686,1288,Barrister,1936-05-01,65cd513b2711ed15ad540edcd5cac422,44.976879,-122.108582,0
2020-02-02T23:57:34Z,"Windler, Goodwin and Kovacek",home,5.29,Malad City,ID,42.1808,-112.262,4154,Nature conservation officer,1962-01-19,330ef3fa397da1ae790e7d38799c961d,41.497409000000005,-112.18246299999998,0
2020-05-12T05:14:23Z,"Fadel, Mertz and Rippin",entertainment,44.96,Portland,OR,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,dac02fbf85428c9642c86e9727f6d637,46.082046000000005,-123.509575,0
2020-08-07T15:08:43Z,Fadel Inc,health_fitness,57.25,Odessa,MO,38.9829,-93.9757,9512,Clinical research associate,1972-12-31,70c0c30293e633ae39525ba249008441,38.076945,-94.694783,0
2019-10-14T06:01:43Z,Bradtke PLC,grocery_pos,91.58,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,1969-12-22,4a0898df212bdeeccf20d3104901ae42,33.164801000000004,-118.534159,0
2019-11-26T13:14:46Z,Terry Lt,home,77.89,Cascade Locks,OR,45.67100000000001,-121.8686,1288,Barrister,1936-05-01,c2bb8b45f7224859a75e0436adf6b250,46.127363,-121.734673,0
2020-11-07T10:08:46Z,"Casper, Hand and Zul",grocery_pos,133.88,Kent,OR,45.0838,-120.6649,60,Museum education officer,1942-04-03,85f6c752908f64d9696f08feb0bf4be0,45.706817,-119.90722,0
2020-12-22T18:37:54Z,Jast and Sons,food_dining,57.93,Athena,OR,45.8289,-118.4971,1302,Dealer,1976-10-18,ac44b9779c464bbe2e7b1c43f53d972f,45.268834000000005,-117.751002,0
2020-07-01T15:53:23Z,"Runolfsdottir, Mueller and Han",entertainment,69.89,Athena,OR,45.8289,-118.4971,1302,Dealer,1976-10-18,a6c1bb365df44e31cbcae2519ee44416,46.74812,-119.465043,0
2019-12-07T17:19:26Z,Conroy-Em,food_dining,96.94,Oakland,CA,37.7878,-122.1884,381459,Barista,1974-01-03,8d155b1064643d887eb7500bdfe55501,37.311571,-121.639429,0
2019-01-27T21:37:25Z,Morissette LLC,entertainment,131.29,Newhall,CA,34.3795,-118.523,34882,Health physicist,1971-04-25,f3ec28c0dac1d08423e622f6cbe6abe7,34.530331,-118.517112,0
2019-12-05T17:58:48Z,Kub-Heaney,health_fitness,8.21,Luray,MO,40.4931,-91.8912,519,Town planner,1966-02-13,db2afe57c5de0ee37db3ec4ce1e22aca,40.445699,-91.07433,0
2020-06-09T21:53:04Z,"Medhurst, Cartwright and Ebert",personal_care,73.88,Kissee Mills,MO,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,71babb5a2472f2eedca4c53970d9bfb8,36.651666,-93.488458,0
2020-11-15T11:14:21Z,Deckow-O'Conne,grocery_pos,186.66,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,21fb0610ce6644f84dcdc111da2fc47f,33.163097,-110.990655,0
2020-03-05T08:20:04Z,"Moen, Reinger and Murphy",grocery_pos,123.38,Scotts Mills,OR,44.9897,-122.6187,1252,"Engineer, petroleum",1937-02-06,4fb8a65cd5c057d370b6cbb282038846,45.281615,-123.234895,0
2020-01-20T19:46:46Z,"Little, Gutmann and Lynch",shopping_net,30.42,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,f0ee1d9cff7abe1b8baf1f0264ba0635,47.853844,-118.022774,0
2019-06-09T13:39:23Z,"Gutmann, McLaughlin and Wiz",home,146.48,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,b49d640375f1abfedca9ea398e7698d4,49.573713,-119.180035,0
2020-06-07T09:26:37Z,Friesen-D'Amore,gas_transport,70.26,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,307ddd8a1488f40adf122cf249f06537,34.713264,-118.773779,0
2020-07-09T22:21:09Z,"Larkin, Stracke and Greenfelde",entertainment,99.58,Wheaton,MO,36.7651,-94.0492,760,Production manager,1985-08-31,35bc6e58d771e2005fe0190d6f2c761a,36.37948,-94.404628,0
2019-01-25T02:31:18Z,Wolf Inc,grocery_pos,115.31,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,1939-11-04,78b0e8f5fdf95e54ff4110919044088f,38.927099,-106.896093,0
2019-09-10T13:06:21Z,"Ruecker, Beer and Collie",shopping_net,1.92,Moab,UT,38.5677,-109.5271,9772,Location manager,1989-11-24,605122de98c435ab26f35f89993745f5,38.66357,-108.960981,0
2019-08-26T16:29:15Z,Rempel Inc,shopping_net,5.27,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,d27957281a4ff370a4edb0f36d8b96c8,33.360231,-116.949358,0
2019-06-21T06:52:33Z,Kuhic LLC,shopping_net,4.92,Colton,WA,46.5901,-117.1692,761,Chief Marketing Officer,1943-06-30,b21ea5db2953476d5609d59da17f015e,45.674303,-116.499065,0
2020-04-22T18:13:01Z,"Reichert, Shanahan and Hayes",shopping_net,41.62,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,1984-02-29,c25d206e139f87405f864e8afad6ac4f,46.927699,-121.52252,0
2020-10-06T10:30:36Z,"Mosciski, Gislason and Mertz",grocery_pos,185.87,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,2f68dd73f39cc04a12d4fb27c243a620,33.290525,-117.574403,0
2019-03-26T12:20:02Z,Kuphal-Toy,food_dining,20.56,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,1997-01-18,48f83d823254ee35f50fbaf8165ac724,37.230434,-122.23002,0
2019-06-13T23:39:25Z,Bahringer Group,health_fitness,78.26,Kissee Mills,MO,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,e7e187a0867af227db2dee556be04ab4,35.691788,-93.239063,0
2020-02-05T07:37:30Z,Kunze Inc,grocery_pos,179.18,Laramie,WY,41.4247,-105.4781,35371,"Pilot, airline",1988-09-02,4e43e19e9aed62f983026e8f98b37d8e,40.548759,-106.101332,0
2020-11-01T00:20:18Z,Gleason-Macejkovic,shopping_net,83.53,Portland,OR,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,f2afe52f2ba08f5a6b350ee33dc526c6,45.106164,-122.12145,0
2020-01-25T21:37:48Z,"Yost, Schamberger and Windle",kids_pets,151.12,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,1967-08-30,f72ab67afc8e6a9af42ea6da63a71323,32.082316,-106.52548,0
2020-06-13T22:54:19Z,"Watsica, Haag and Considine",shopping_pos,6.75,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,1972-10-18,7ec85eead00fbc6f3416b8376fe13ff4,39.433239,-122.293295,0
2020-01-06T13:31:03Z,"Effertz, Welch and Schowalte",entertainment,9.48,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,f1d5265f1f7dbb2b881c990898563ce8,34.910819000000004,-118.144884,0
2020-01-08T05:46:40Z,Koss and Sons,gas_transport,48.5,Yellowstone National Park,WY,44.7957,-110.6137,369,Materials engineer,1941-11-16,2befdc0461d9b495abb3f882227c16e8,45.328187,-110.609846,0
2019-12-13T08:53:22Z,"Christiansen, Goyette and Schamberge",gas_transport,45.71,Campbell,NE,40.2967,-98.737,493,"Surveyor, minerals",1940-09-13,c5d5d18e324e6600f3d3a97ae3fe2dac,40.905615,-98.745029,0
2019-10-16T11:33:08Z,"Kovacek, Dibbert and Ondrick",grocery_pos,76.01,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,5d156e3007185a15460b0c6e17e7644f,41.708962,-99.734837,0
2020-11-26T01:05:06Z,Strosin-Cruickshank,grocery_pos,283.94,Stayton,OR,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,6d1be9045991cec1197f4fac749bd154,45.330009,-122.81173,1
2019-12-13T17:30:56Z,Crona and Sons,kids_pets,158.39,Blairsden-Graeagle,CA,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,1759472d8bceb3b8bfd9202a720750f4,40.603157,-121.163005,0
2019-08-04T14:11:39Z,"Cormier, Stracke and Thiel",entertainment,6.17,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,1973-09-22,288124a7a3f5b276194fb39e7e6e28c2,34.655216,-118.91071200000002,0
2020-05-28T07:36:10Z,Hackett-Lueilwitz,grocery_pos,195.81,Burbank,WA,46.1966,-118.9017,3684,Musician,1981-11-29,a4f7d6fd9ce46ee171e6ef8161255220,45.583906,-118.702495,0
2019-11-25T00:53:19Z,Gutmann-Upton,misc_pos,32.53,Parker Dam,CA,34.298,-114.156,126,Marketing executive,1992-10-07,848494efd4e9b95bdfb8fd7885ab42cc,34.131468,-114.410326,0
2019-08-15T05:46:59Z,"Goldner, Kovacek and Abbott",grocery_pos,152.53,Carlotta,CA,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15,fc420b0b00cbcc977add3cf26e28c4ae,39.680907,-124.4262,0
2020-12-25T14:34:56Z,Abshire PLC,entertainment,79.77,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,a616a9c7e533c90caf18884223f33e77,43.425607,-108.168734,0
2020-08-25T16:16:51Z,"Turner, Ziemann and Lehne",food_dining,69.87,Redford,MO,37.3272,-91.0243,241,Investment analyst,1974-10-27,aadc8f89ae1e092464939c4e9b9cddb0,37.357642,-91.368939,0
2019-09-21T23:56:39Z,Crooks and Sons,personal_care,46.47,Lowell,OR,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11,7b82884b5d803844e38607b6d09ca167,44.713277000000005,-122.252512,0
2019-05-30T08:25:19Z,"Rowe, Batz and Goodwin",grocery_pos,133.39,Jelm,WY,41.0539,-106.0763,100,Public librarian,1974-04-16,0f8881c23f77a01ab32c3ed48fb0ed0c,41.006322,-106.614178,0
2019-03-01T18:42:07Z,Fadel-Hilpert,health_fitness,13.41,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,1959-08-05,b7d839472461c138d45a375337323184,33.040493,-117.73421,0
2019-04-25T19:11:27Z,"Bradtke, Torp and Bahringe",personal_care,30.51,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,1973-09-22,578db40d4f2eab3b1b53b99f820ab83c,34.871908000000005,-117.679445,0
2019-05-27T13:01:08Z,Quitzon-Goyette,home,70.93,Hooper,NE,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,81ffcebb322361a8f60d20edec26b754,41.180161,-97.360393,0
2020-05-13T21:37:37Z,Stiedemann Lt,food_dining,62.34,Kissee Mills,MO,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,cac21b7590ff02d6234a057bc829e785,37.497826,-93.348665,0
2020-12-10T19:05:02Z,Rau-Robel,kids_pets,49.19,Kissee Mills,MO,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,5713195e09a38eee309073cfa6bd1dbc,35.984721,-93.127713,0
2019-03-08T09:37:56Z,Doyle Lt,grocery_pos,219.93,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,f0a34c74a251a58bf1dc8c411270987e,44.213258,-117.110713,0
2020-02-12T04:56:36Z,Kuhn LLC,misc_net,471.29,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,d17db54c1c78acef8358a5532e846901,37.677659000000006,-121.587952,0
2020-07-23T16:06:42Z,Ankunding LLC,shopping_net,7.24,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,86efcd8de13e6d6109adad5e2e076c79,35.294402000000005,-106.571156,0
2020-06-16T11:54:37Z,Maggio-Fahey,misc_pos,38.52,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,1972-10-18,c7ba10271be3e3e2360a9e7fbfdad159,38.591699,-122.126514,0
2019-12-29T22:33:35Z,Weimann-Lockman,kids_pets,38.62,Llano,NM,36.1486,-105.6648,247,Architectural technologist,1961-10-24,1369c923124634ab9db034719d63ed52,36.548177,-106.1726,0
2020-07-03T05:29:35Z,"Cremin, Hamill and Reichel",misc_pos,28.37,Helm,CA,36.4992,-120.0936,123,Early years teacher,1973-02-07,b9ede19d7c36cad2fee5c9f81950adff,36.044369,-119.522942,0
2019-08-18T19:33:06Z,Schmeler-Howe,personal_care,54.41,Burlington,WA,48.4786,-122.3345,14871,Public house manager,1974-03-10,24f7d87ebc71ebb740127478cc83f05a,48.048563,-121.84296,0
2019-02-15T11:54:12Z,Koepp-Parke,grocery_pos,136.39,Manville,WY,42.73,-104.7024,241,Educational psychologist,1980-12-16,0a5cc5aa8faa24f9d5bea37caa4af91e,42.505082,-104.714278,0
2020-04-28T14:00:51Z,Lesch Lt,shopping_pos,10.88,Azusa,CA,34.1248,-117.9031,59705,Civil Service fast streamer,1983-06-23,b1960f460a06900fcbf357efda849769,33.910466,-118.767182,0
2020-08-31T18:50:51Z,Pacocha-Weissnat,kids_pets,50.61,Carroll,NE,42.277,-97.1926,566,Metallurgist,1975-01-26,cc61a6f2d39a4909af7f8fc010325d59,42.267527,-97.369932,0
2019-08-19T22:07:04Z,"Daugherty, Pouros and Beahan",shopping_pos,9.76,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,f2cd151f25c7d7db0df7695aa96aca6a,39.922592,-108.866396,0
2019-05-23T01:53:16Z,"Heller, Gutmann and Zieme",grocery_pos,116.85,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,1978-08-27,5fbb577b9662e56bb7f4ad3c65bb123e,40.291864,-105.009036,0
2020-08-03T13:29:05Z,Kihn-Schuste,food_dining,34.8,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,90712bb53c1f44419de2ea62a19d78aa,38.797626,-94.094463,0
2020-07-29T01:32:21Z,Dach-Bore,grocery_net,54.32,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,1987-05-19,5e42b21df0090c091a72e1891007ea99,37.680684,-121.379334,0
